Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,INFY.NS,M&M.NS,NTPC.NS,TCS.NS,INFY.NS,M&M.NS,NTPC.NS,TCS.NS,INFY.NS,M&M.NS,NTPC.NS,TCS.NS,INFY.NS,M&M.NS,NTPC.NS,TCS.NS,INFY.NS,M&M.NS,NTPC.NS,TCS.NS
Date,,,,,,,,,,,,,,,,,,,,
2023-04-19,1180.1568603515625,1181.79736328125,158.15869140625,2960.412353515625,1201.3713582456337,1184.1793837132448,160.8561827650625,3008.7048473006957,1177.475191058708,1170.0328883793754,157.8747411468197,2943.0690886892,1201.3713582456337,1171.248229147867,159.72039616965142,2999.8416244225014,11307230,1818732,16314641,3298034
2023-04-20,1171.7286376953125,1184.8115234375,160.6195526123047,2974.9765625,1185.5682823442442,1190.936889102465,161.09279820894807,2982.833642558724,1169.8131094718167,1180.8738900977103,157.87473392869683,2949.2971255367015,1178.7202455623335,1184.2281835374165,158.15868417514474,2960.795359944252,8621249,2172677,15498083,2419999
2023-04-21,1175.51171875,1179.123779296875,160.6195526123047,3028.68310546875,1181.1625501979174,1188.0686411357767,160.85617541062638,3032.1324356135174,1168.472176153626,1175.526417590839,159.38911117256998,2971.143974301735,1176.2300418091108,1188.0686411357767,160.57222516417846,2979.959241025727,8691352,1015815,6672391,1929184
2023-04-24,1174.506103515625,1174.2623291015625,161.8026580810547,3042.049560546875,1178.049783741545,1183.3530549211325,162.0866083125457,3047.9423120381434,1166.5566151196763,1162.8381251132012,159.19980743661964,2995.4336620785725,1176.1342556379002,1176.8388754403188,159.48375766811066,3019.340594647118,8313774,1389756,8088991,1640676
2023-04-25,1173.1651611328125,1176.30419921875,161.9446563720703,3043.199462890625,1183.317436272352,1181.3114277731886,163.2224108761959,3057.7638467830097,1163.6832740355385,1166.1439961413773,161.23478794456383,3015.8911553678345,1174.1707431962107,1174.262450117752,162.13395173094335,3049.906766492714,6808576,1360260,9175412,2024090
2023-04-26,1175.7032470703125,1179.9014892578125,160.76153564453125,3064.423095703125,1180.9230141138355,1183.498850489096,162.5125356942181,3074.244504233081,1168.9988990583117,1171.8802401170976,160.43025794853966,3047.990295979533,1176.1341941052635,1178.394419217732,161.9446496412019,3047.990295979533,5680192,1708865,9032416,2000029
2023-04-27,1193.6134033203125,1190.061767578125,161.8026580810547,3054.649658203125,1195.0979843089192,1191.034040264055,162.18126320381228,3065.429252983825,1173.6440469967208,1176.498611083656,159.76770789960167,3038.0729901094796,1178.0497380814318,1176.498611083656,160.90349438325705,3051.8230556915105,8020704,1340045,9054900,2434446
2023-04-28,1199.8388671875,1192.8814697265625,162.79647827148438,3084.640625,1205.8248922682599,1194.6801505905273,163.26972384785498,3092.3061138561,1192.3682611208908,1177.9084455262857,160.52490528182906,3062.6023445387127,1202.6642242597977,1191.0341277504747,162.7018233792867,3066.5787233099522,10118277,2333102,21552892,2931312
2023-05-02,1223.4957275390625,1202.9930419921875,166.20387268066406,3084.78466796875,1225.6986317794679,1206.3959963935556,166.58246341149322,3099.7324667910652,1201.5630227368606,1183.7419953330527,163.31707142058232,3075.7778109426026,1201.5630227368606,1195.8954039093676,163.41171188213428,3099.7324667910652,8886401,2607580,8893428,2321159
2023-05-03,1215.54638671875,1201.1942138671875,166.91371154785156,3046.936279296875,1218.754873218179,1207.5626472832303,169.09062952773425,3081.52689554675,1208.7941027378436,1195.9925788579642,165.73059767082486,3040.4685222866324,1212.5294062822904,1202.9930132419972,166.20384322163554,3081.52689554675,5549783,1307304,11194149,2468285
2023-05-04,1219.760498046875,1197.5482177734375,166.91371154785156,3086.0302734375,1221.91546723959,1203.722244267223,167.95484309425024,3089.6234717176376,1209.177158134605,1193.9508563157935,165.44664745187683,3045.115769140767,1215.3546897212307,1200.7567651058673,167.00835199262886,3047.175775915174,4505401,1541188,4671155,1953253
2023-05-05,1205.920654296875,1177.6165771484375,164.9260711669922,3095.612548828125,1224.980181679331,1207.902893700124,166.96102121795448,3108.3564738829527,1201.275522182409,1174.5540132729934,163.74295731357043,3075.8260945632524,1224.980181679331,1198.6177611754138,166.91370821766384,3085.3600018197003,5373791,4753718,5958697,1710027
2023-05-08,1212.1461181640625,1197.6456298828125,167.57626342773438,3114.68017578125,1216.647679198754,1205.4723543674745,168.04950900960185,3118.7524671580377,1202.1853489909429,1180.0473980276645,165.16270807174845,3096.1871352131675,1209.1291381235405,1183.207284488801,165.44665830933073,3109.314239453082,5260842,3513667,6287186,928235
2023-05-09,1217.03076171875,1210.9169921875,166.58245849609375,3145.965087890625,1218.2759017804187,1215.3408804666517,169.09065450902563,3160.0983354491073,1207.4531209814825,1199.8331783061503,165.82526261446765,3110.2726491412377,1212.5293173380583,1204.6458807185452,167.7182450973778,3116.596772130115,4969897,1846359,7918748,1107375
2023-05-10,1209.8955078125,1214.0281982421875,167.57626342773438,3149.366455078125,1222.4901291987646,1220.9799710264513,167.86021366531665,3168.242676468441,1205.9686983578656,1200.7566535968876,165.58862620696738,3129.484091389415,1222.4901291987646,1215.3407425069713,166.58244481735088,3152.4326041376594,6515734,2108081,6231734,1559987
2023-05-11,1203.04736328125,1216.6048583984375,169.94248962402344,3144.910888671875,1222.0111376610753,1225.8899913302112,170.36840775494903,3171.308966493105,1200.1262531662087,1209.6530849625117,167.48160684619506,3135.185391863511,1216.5997475600273,1215.3408564334945,168.0968347618066,3170.6382829084228,6888461,4100467,12125975,1719623
2023-05-12,1192.6077880859375,1240.5714111328125,165.58863830566406,3137.38916015625,1202.9516869368879,1243.342483515419,169.65855349555358,3152.4326368954244,1186.717632513556,1216.6049819583873,165.16272013932553,3123.687050540755,1200.413588736792,1221.5635494191083,169.51658558754409,3142.03622292428,8292212,2427624,8920297,1027479
2023-05-15,1205.202392578125,1250.00244140625,166.53512573242188,3118.94384765625,1215.306850269676,1252.0441903732847,167.2923215898904,3154.3487788093694,1193.0388356703245,1237.3142349847074,164.54750285416546,3112.524047292615,1197.109332962679,1244.4118732877128,164.6894707589303,3146.68328967496,5534710,2647630,7980565,1150390
2023-05-16,1210.901123046875,1227.445556640625,167.954833984375,3121.9140625,1220.1434525051159,1255.8845315864526,168.47540695049247,3147.641453800273,1209.4165420184286,1223.9453988459559,166.1091793247833,3114.53607604617,1211.5715111093346,1251.3148976164161,167.43426101825753,3120.0456463229893,5236469,1571371,7874923,986306
2023-05-17,1194.236083984375,1228.07763671875,166.58245849609375,3074.5322265625,1207.6925994892183,1236.4391582907203,168.33347306970973,3142.850954151064,1189.97396357525,1225.744158476759,165.68329470517347,3064.519226863915,1207.3574054359208,1229.924978605561,167.95486790774157,3119.8065276550724,10465667,1643851,6639494,1588815
2023-05-18,1193.3740234375,1210.965576171875,165.73062133789062,3066.052490234375,1206.447526290654,1234.7375948055353,168.19148988814425,3093.9355708831804,1189.9739142453498,1206.8334174414613,165.3046887274895,3061.405193160141,1205.4418272578887,1234.7375948055353,167.52894891085714,3091.0610120163633,6948732,1900447,6921939,1369364
2023-05-19,1215.306884765625,1225.45263671875,164.0269317626953,3088.090576171875,1219.5210701708277,1227.4457247081043,165.96724165745954,3099.253352146848,1199.8869062033395,1203.1389051868885,163.69565405786608,3069.118442085235,1202.9996395152584,1218.160590862385,165.6359639526303,3075.7777895784147,11094136,1588996,6657753,1152449
2023-05-22,1238.1973876953125,1230.4598388671875,164.78411865234375,3160.7685546875,1240.879056836959,1234.2516076825984,167.57626471840513,3170.1108694976892,1216.599762001613,1216.6049520374697,163.88494048602286,3082.5327503883705,1219.1856781229428,1224.3344730050565,164.02692282706207,3094.941214042138,7625947,917769,13339834,1333243
2023-05-23,1245.1412353515625,1233.37646484375,164.83143615722656,3159.18798828125,1258.6456854574078,1235.5154171079532,166.25117295252502,3188.7958495140924,1242.267943119912,1221.7091935431044,163.55368170684366,3152.5286407020003,1244.32704235428,1230.4596470185886,165.58863200318098,3167.7637083398345,7436031,1803955,8359389,1687418
2023-05-24,1243.8004150390625,1240.328369140625,165.58863830566406,3165.224365234375,1249.8821939023405,1242.5646440650783,165.91991601409964,3178.4951032750346,1236.760872042526,1219.7162331609084,164.16890145632888,3139.017880019707,1241.5496927088184,1225.0637335852884,164.68947452288046,3139.017880019707,4824077,1369297,8507023,1016555
2023-05-25,1249.259521484375,1242.3701171875,165.16270446777344,3155.785888671875,1251.797619612484,1245.286935319555,166.15652305647106,3167.7632148016455,1234.7973076399348,1222.6815947961295,164.12155843345997,3130.489869458661,1239.8255689275902,1244.5090696767536,165.5886225936985,3156.264981717066,4334121,2040166,7986243,1374917
2023-05-26,1261.80615234375,1246.3076171875,165.16270446777344,3189.7060546875,1267.552736422582,1256.9540734424615,167.76555511124837,3199.048370451127,1250.8398011591328,1233.1819369967739,164.78411378746418,3153.390890061249,1250.8398011591328,1254.231662669396,165.63595003931434,3155.786355641666,5521606,3508112,6926193,1791115
2023-05-29,1258.8851318359375,1293.2685546875,166.86639404296875,3181.513671875,1276.412144374884,1312.5681440311275,168.28613077996116,3231.0038959852955,1254.527258500225,1262.0099636684472,165.44665730597634,3173.5127234588667,1276.412144374884,1284.8583721015816,165.588625202752,3220.2722572334646,4419365,6185862,9943211,1210372
2023-05-30,1267.9359130859375,1291.61572265625,167.3396453857422,3177.536865234375,1270.3782581770959,1298.2758861247635,168.47543192599488,3187.8373663513835,1253.8568283292373,1283.4000651678791,166.2038588454895,3163.3079412599463,1259.4597246338606,1293.0741318212135,167.5289407353994,3176.3870886403047,6274719,2493657,9727639,1344224
2023-05-31,1262.6204833984375,1282.4276123046875,164.5474853515625,3151.95361328125,1274.8797939588674,1291.4211342257022,167.52892657297176,3188.5562805934123,1258.6457389262237,1267.1143182229598,162.74914357607224,3128.621684936101,1264.1049476324492,1288.2612481453457,167.52892657297176,3170.6382448237287,17800782,5629378,41785992,5815424
2023-06-01,1263.7696533203125,1282.3304443359375,165.06805419921875,3185.0107421875,1273.3472937395645,1300.6090992654792,165.35200443855695,3200.341720489245,1262.428760278706,1276.3996048039353,162.6545132706167,3159.618809375235,1266.6908804140066,1282.4276478655188,164.31087281739565,3175.4288807489093,4277841,2364455,11602551,1177314
2023-06-02,1260.85791015625,1304.2066650390625,165.21005249023438,3167.38037109375,1274.3497929382636,1307.7068231333703,166.4878070271534,3196.413225577028,1257.9945773851698,1283.6917341530566,164.12157887473614,3159.571013266573,1270.5642835985614,1288.1155038675163,166.4878070271534,3187.1668223934616,10909311,2313841,7262018,2030661
2023-06-05,1266.1962890625,1356.7093505859375,164.78411865234375,3151.378173828125,1271.000896042085,1362.154053973903,166.77174144611038,3187.8851578470253,1259.2077482765596,1309.0193271320843,164.26354561981827,3147.6892976987756,1265.7109704388656,1312.3737391616007,166.3931507546241,3176.3869246356744,5002553,5105293,12239684,1861468
2023-06-06,1241.445068359375,1372.0711669921875,166.01454162597656,3097.1455078125,1250.7631624543965,1375.668647141722,166.34581930478728,3151.330987826369,1235.6212447392372,1349.563149260067,164.26354166710092,3085.934775310505,1250.7631624543965,1356.7093297649535,165.16270536947584,3142.850945817369,10008100,2335838,4889564,2022849
2023-06-07,1251.102783203125,1367.404296875,167.8602294921875,3137.964599609375,1256.004548503193,1383.3495922840973,168.47544302969766,3141.7496230976644,1244.8422205991849,1356.3203647805283,166.01455999503634,3105.4821736858307,1252.6073182715384,1383.3495922840973,166.53513307263512,3116.9804106757197,5397578,2491079,6270083,1567196
2023-06-08,1245.133544921875,1342.7572021484375,172.30870056152344,3101.12158203125,1254.063360465778,1376.300608858013,174.48563289051248,3133.2687748100007,1243.4833904612437,1339.3055867374042,168.57006375864412,3097.815886532334,1248.4336168711463,1373.5295368335028,169.18527717143544,3124.645099283001,5034942,1776230,27382635,1759366
2023-06-09,1228.7781982421875,1332.6456298828125,173.01858520507812,3075.107177734375,1244.8422923724638,1348.5422651472409,174.39099448488275,3114.1053113080097,1226.88550296982,1325.2077198238567,170.88898011638892,3071.3223888347616,1244.8422923724638,1342.465560635943,174.1543716972506,3109.3143800598436,5339073,1881329,10235269,1775689
2023-06-12,1254.0147705078125,1343.0975341796875,175.76341247558594,3111.134521484375,1257.6546602613892,1346.4032851033674,176.47328087366367,3118.3209176200517,1235.6212416808032,1331.3330582234921,172.87661143494122,3076.7357322211346,1236.1065603146135,1339.6945797229414,173.0185937799425,3080.568476826829,4785588,1389300,17450400,2324605
2023-06-13,1266.5360107421875,1335.0762939453125,175.43212890625,3108.068603515625,1268.13758592563,1350.0006562896012,176.66255576658298,3128.478016843799,1258.9651111715414,1330.2634728249418,175.1008512485863,3103.5651750557627,1261.7314036778544,1344.7990210341825,176.0473423364165,3123.687085730715,4846587,2516583,8332566,1371928
2023-06-14,1262.2166748046875,1340.423828125,177.18313598632812,3115.111083984375,1268.3316182486037,1342.708645312191,178.3189224496279,3119.710424223246,1255.2280156725108,1328.1245543059035,175.4321360677476,3090.9648401455056,1267.991918916051,1335.9027361759236,175.4321360677476,3108.068322312464,3457981,905086,15061573,1658544
2023-06-15,1249.01611328125,1354.1329345703125,176.70989990234375,3104.734130859375,1255.9560751221466,1368.1822289768957,177.27780038561176,3134.803516025978,1244.987944826955,1333.472137686723,175.4321454784546,3098.652615974006,1255.9560751221466,1343.4865949445557,176.99385014397777,3132.728188760698,6161155,1720070,9840499,2273810
2023-06-16,1253.7235107421875,1364.925048828125,178.12965393066406,3064.770263671875,1263.2842630658895,1370.7101427853577,178.60289956514634,3088.4204176198878,1243.4347805488742,1354.7648462697498,176.09470347931455,3046.5259534664833,1249.2100242533998,1360.2095498228355,176.89921239254804,3086.103762114178,8536287,2132678,8562558,4156189
2023-06-19,1256.004638671875,1363.6611328125,175.90541076660156,3099.038818359375,1261.3431437048698,1376.1061522519558,178.129656616823,3103.3827241364825,1249.2587569791253,1357.2926991067645,175.2901827671107,3064.8668538482493,1256.004638671875,1370.4183806525677,178.129656616823,3079.3465397719415,4451787,1476764,5363723,1468186
2023-06-20,1265.128662109375,1357.7301025390625,177.46710205078125,3115.73828125,1266.681658069579,1370.8072409692286,177.94034765625,3120.3718271532452,1253.1897760986883,1342.416808212227,174.67495586697757,3090.012804229173,1256.004647924931,1363.7096031085714,176.047365234375,3102.5135506482693,4009180,1042428,6035600,1528452
2023-06-21,1261.197509765625,1336.145751953125,177.46710205078125,3145.180419921875,1265.5169166973799,1364.487524767518,178.6028886154443,3148.2693720799116,1256.9752613494109,1332.6455939860264,176.52061083984376,3112.1184743701356,1261.7798684288969,1355.3967988006154,177.46710205078125,3137.264906369424,4041529,2008628,5906854,1645987
2023-06-22,1243.9202880859375,1340.4722900390625,174.6276397705078,3126.164306640625,1251.53976724811,1353.403564095549,177.8930317720633,3154.303069725106,1236.1066103707801,1336.5346569152482,173.53918058409286,3118.0557764920077,1251.53976724811,1340.764019315921,177.46711358791444,3146.9185238994714,6676607,1296616,6683123,1529603
2023-06-23,1227.8560791015625,1335.1734619140625,176.70989990234375,3104.78271484375,1241.7846994637382,1341.3473697139138,177.467095732598,3136.686101977348,1226.254503996841,1330.5551666698668,173.91775381794605,3097.8322768407356,1238.9698278381654,1338.7222809440968,174.6749496482003,3125.0059630289074,7239467,1258590,15255365,1119505
2023-06-26,1233.0489501953125,1358.89697265625,175.00621032714844,3079.008544921875,1236.591799692256,1365.9459497818991,177.37243823553234,3102.417370184952,1225.1868125286894,1331.964947461355,174.58029219210115,3062.9361880306524,1232.9519101719688,1336.8749721058882,177.37243823553234,3093.826184254094,3403244,2281046,7231775,1978803
2023-06-27,1241.5906982421875,1363.5152587890625,176.09466552734375,3086.441650390625,1244.3569907881601,1377.7104164778905,176.94650170889963,3098.3148041960208,1236.7859726229758,1354.9592115512207,174.9115516961231,3071.91365185284,1242.4157162315485,1367.6959601894368,175.00619213723624,3090.930258714912,3240024,2737379,6787438,863542
2023-06-28,1255.3736572265625,1356.3204345703125,178.9814910888672,3103.913818359375,1258.6252683003809,1374.5505479381932,180.4012278840439,3118.8761610843912,1243.7745895422574,1351.6049356496142,175.3848216526243,3082.6286320581007,1252.1220461527441,1369.883591441762,176.09469005021265,3096.722287861425,5662358,2611913,32476741,1575872
2023-06-30,1296.2860107421875,1413.2955322265625,179.02879333496094,3187.702880859375,1299.5862009961231,1420.4903737362058,181.39502118470827,3195.184051978055,1266.1476775869944,1361.1817407465353,177.9403343010006,3102.6106868556976,1269.7875671716317,1363.7582870643598,178.03498919191395,3108.3059357611287,12821692,4114865,9579059,2672406
2023-07-03,1294.538818359375,1427.2476806640625,181.0164337158203,3158.79150390625,1306.4777036099388,1456.5131842552096,182.29420255426732,3203.6785261046707,1289.4429729329618,1418.837616650482,178.60287837781425,3155.3645980878946,1290.9475080246793,1429.2408871986952,179.83331976996527,3199.33462073063,7732412,3615176,7352149,1687264
2023-07-04,1305.6527099609375,1423.8447265625,183.66661071777344,3194.073974609375,1306.4777279195575,1445.7695237069565,184.3764790809375,3200.010551499478,1292.3064478815215,1421.5599094249048,178.8868275173404,3163.6183217736816,1304.8276920023172,1445.7695237069565,180.8744647111233,3175.877741910492,5797775,1595700,13258826,1656681
2023-07-05,1307.7396240234375,1434.4425048828125,183.0513916015625,3204.788818359375,1318.0768160238504,1437.0190512761512,184.3291604935895,3213.524942613219,1301.624561908664,1416.6985280994636,182.05758739921876,3190.3574452798707,1317.9797759953287,1423.3585723604708,183.61929209630995,3204.837131113213,5414936,1456527,6558910,1453008
2023-07-06,1304.4395751953125,1505.8560791015625,186.22213745117188,3207.636474609375,1307.8852667406745,1509.8423736299771,186.60072814174745,3212.9940055552815,1297.8877729982648,1431.8174856275937,182.43617277617983,3187.461539750127,1303.129238453104,1436.8732564413433,183.14604115274082,3191.8537582975628,5963897,5628945,16276609,1848238
2023-07-07,1291.1417236328125,1520.7803955078125,182.29420471191406,3213.766357421875,1306.283760707003,1547.8095058552497,187.16862844960727,3240.4571514260333,1286.4341562989785,1496.6194422040537,181.86827213251775,3187.4615941149004,1294.8301928659619,1504.0086911232943,186.2221372817205,3187.4615941149004,6295647,6905845,12652336,1789326
2023-07-10,1290.12255859375,1508.384033203125,181.30039978027344,3158.4541015625,1302.4981838579647,1535.218738524435,183.0040868995121,3209.4226473142967,1280.561805126046,1503.0850752754893,179.64404011146283,3151.9382423642533,1297.3052981305718,1523.551465020766,182.3415314781397,3209.4226473142967,3940315,2276342,10238356,1407431
2023-07-11,1309.0013427734375,1525.933349609375,182.10488891601562,3158.887939453125,1311.2338557935805,1532.301783302302,182.62546192963907,3180.704092138394,1288.0356023331851,1507.4116257878177,180.5905117627485,3147.690457952259,1294.2961650631667,1515.0439427860483,182.34151170018006,3180.704092138394,6126128,1563376,11236383,1110172
2023-07-12,1294.1507568359375,1527.2945556640625,180.59051513671875,3146.821533203125,1312.2045868817909,1535.8506029465282,184.3291523079038,3175.0569185227832,1288.0356944640525,1498.904240138338,180.06994211336942,3137.3616610182034,1311.330989616379,1525.4958748960535,183.38266115356282,3167.1414046444834,8102770,2658457,9191559,1515240
2023-07-13,1325.0169677734375,1539.378662109375,177.84568786621094,3224.67431640625,1336.3734953885203,1566.7886446137782,181.53701215271536,3250.6411251454747,1291.7726399162334,1531.077007734745,176.94652412901567,3159.226089943114,1295.7037684149159,1548.318803806001,181.53701215271536,3170.0858542122637,9977644,1859405,10612659,4585146
2023-07-14,1384.0802001953125,1535.3084716796875,177.41978454589844,3392.73486328125,1388.0113286253288,1555.5105271768498,178.27163534887305,3402.581237517819,1340.1104019255633,1531.486359648516,174.8642610215957,3235.726908143828,1340.1104019255633,1551.3409834654826,177.89303017789194,3248.2759683484433,12833381,2174792,12369394,6306101
2023-07-17,1381.168212890625,1525.1329345703125,176.52061462402344,3370.581298828125,1416.111153521189,1547.6678835028292,178.83951525207004,3426.7624340218276,1372.7722955556853,1518.3823141870282,175.85807365062584,3356.439566273777,1384.0801246098388,1547.6678835028292,178.36626963645605,3388.2465630863035,11569884,1520990,9058800,2743228
2023-07-18,1431.884033203125,1523.54443359375,177.32510375976562,3375.552490234375,1434.5532856581435,1530.9403533038753,179.0287760936653,3401.760625529477,1387.0406393532128,1514.9077211403962,176.3312852701193,3344.8071984845733,1391.8938256350643,1524.8350325502286,176.99382611578108,3355.425634035318,16743977,1059058,7177677,2600090
2023-07-19,1431.6414794921875,1533.2236328125,182.2469024658203,3349.682373046875,1454.7912745530289,1538.2369737784948,186.0801951142841,3394.8590409367935,1417.8098975686416,1512.9223285178612,180.0226421367962,3326.128608856622,1442.367069360636,1519.077213402146,180.77983806427108,3378.5934325711964,13687062,1081196,31761232,2405370
2023-07-20,1406.938720703125,1534.1170654296875,182.57814025878906,3351.859619140625,1427.8074219760585,1542.4560313644124,183.8559091106127,3366.9575079537026,1398.3970653458518,1519.424717052317,181.5843360877141,3325.486456742384,1427.8074219760585,1538.7829745658205,182.38884491393236,3341.9878771696162,8347221,1538263,8936996,1715404
2023-07-21,1292.50048828125,1512.4259033203125,184.66043090820312,3259.916748046875,1310.3602366858697,1541.31435547795,185.84354485701962,3324.3735882172123,1266.6815621296741,1507.8096792475196,181.82095743104352,3250.9643894439278,1281.4352003631495,1537.6908625527253,182.48349835391897,3294.516404269076,45548305,1668783,11031250,3770223
2023-07-24,1297.353759765625,1535.606201171875,185.41761779785156,3285.515625,1310.2632829344177,1545.6824468830187,186.4587638807082,3303.6138595568696,1295.072785863589,1503.9380523009975,182.62547168403887,3263.5945386003787,1301.6245874784133,1510.9368555914928,185.03902709989063,3272.208064842772,8859789,2129706,9981788,1680132
2023-07-25,1295.4124755859375,1554.3687744140625,189.9134521484375,3289.77392578125,1303.4202330556557,1558.0915161698042,190.57600753755918,3297.177910058422,1285.3664035483991,1536.797481800161,185.41761898050595,3271.433735718706,1297.7420287288726,1540.1726707123005,185.985519473379,3288.1771130879315,6801982,1996604,18028061,1272980
2023-07-26,1309.2440185546875,1533.6207275390625,190.8126220703125,3279.273193359375,1310.3602750788048,1562.558865452888,191.33318065020237,3310.775864618234,1300.0715440235324,1520.8641562095454,189.29823044979065,3276.0793316874756,1303.565814393211,1558.7368746755158,190.71796717816406,3290.935502343613,5528885,2100855,13857423,1066803
2023-07-27,1313.41796875,1436.879150390625,191.14390563964844,3287.596435546875,1323.7552803419744,1489.0967868115486,192.13772434368127,3301.871818636868,1307.4971045450307,1427.8948846369926,189.86615111358654,3276.127879716648,1318.7078949731106,1488.104055620341,190.9546102775256,3285.709228768211,9191861,11879512,16013422,1701769
2023-07-28,1301.13916015625,1457.130859375,198.76315307617188,3247.43115234375,1323.8035149668099,1460.3075506448736,199.18907123001603,3284.4987971314436,1296.7712927778814,1439.4601960809428,188.82499542236326,3223.816380545643,1314.0971430148797,1449.3875077780526,191.04925553133,3276.078789596818,6122735,4714146,39630520,2599831
2023-07-31,1315.892822265625,1464.4769287109375,206.66636657714844,3311.3564453125,1317.6400166434148,1468.2493555147366,207.23425265176758,3316.389075359419,1294.1020642282376,1447.0048848900262,198.43188129322502,3252.754742142087,1309.146941029691,1466.065395480748,200.84543682670912,3256.142121096622,7902180,2460789,43494779,2743678
2023-08-01,1325.1138916015625,1482.4949951171875,213.10247802734375,3340.9716796875,1328.8023604493603,1493.067605791071,214.5222147615494,3348.6658212394595,1317.1547137544062,1459.5132454324075,207.13959529752717,3305.1138091135126,1322.0078998773038,1464.476901036766,207.80213621836134,3305.1138091135126,6064652,4184243,63510580,1956167
2023-08-02,1317.0091552734375,1474.503662109375,207.376220703125,3329.9384765625,1331.6657543440144,1486.1185683790152,213.10248071615823,3335.503456081977,1308.8557785133698,1454.5993535854054,205.2466155749463,3303.759066285666,1329.093660368929,1482.4950753551173,213.00784026473573,3324.4219354262386,7419145,3188395,22647784,1914899
2023-08-03,1324.240478515625,1458.470947265625,208.3227081298828,3290.548095703125,1326.4244123791614,1490.6354597479042,211.6354271586668,3322.7766325439216,1309.389680849179,1437.0775431845739,206.28774348967306,3259.626213764779,1310.360318121862,1474.2057112603225,207.37621697880166,3309.952984286088,6503741,2222395,29868065,2026351
2023-08-04,1337.8779296875,1454.003662109375,206.28773498535156,3332.74560546875,1345.20628886632,1491.5288258120916,210.3103222116131,3359.312288932384,1322.008033162812,1405.459086005791,205.95647176151496,3291.806661691521,1328.7054543848458,1470.2347917178715,209.83707665558234,3291.806661691521,5712345,8066091,12879897,2248493
2023-08-07,1352.09765625,1515.80126953125,206.28773498535156,3371.9423828125,1354.0389307026203,1519.8714431502437,209.50581343174574,3375.7652348323686,1336.5674606290381,1469.9867011395972,206.00378476327145,3330.519528201516,1347.1474300930163,1478.176733410002,207.94409443145926,3342.8108279865173,3729093,9257291,12929354,1853889
2023-08-08,1349.3798828125,1488.798828125,205.90916442871094,3358.925048828125,1352.631612449658,1522.8495543786346,208.60665569616685,3377.6522734682326,1343.7502577487235,1474.2057289780132,202.54911776425323,3345.3755330785716,1351.9520952703435,1518.878629856135,208.51201524110206,3371.9422149162706,4161877,3426948,15314866,1634225
2023-08-09,1353.45654296875,1523.5941162109375,206.9976348876953,3351.085693359375,1355.0095388002635,1526.3738118744884,207.94412614410206,3355.4408949825133,1341.9059365267653,1481.4030427859727,204.86802956078012,3314.840784885995,1343.3618923349318,1494.060364813462,206.76101207359363,3353.408373044458,4090828,3713003,12554174,1794589
2023-08-10,1348.312255859375,1534.166748046875,205.76718139648438,3331.342041015625,1354.8155968905246,1544.7393590626777,209.03258759498826,3353.408205777693,1344.9150252939385,1520.6656286029915,204.91534509219355,3319.6797322161924,1350.7388491204013,1523.345954242828,207.47086844737564,3338.9877445254015,3873025,3600607,10970619,1096701
2023-08-11,1331.5687255859375,1535.208984375,204.42355346679688,3337.826171875,1355.8346575260757,1548.2634227743295,207.78262594160338,3355.1016611422983,1326.9097377450285,1521.9064843799088,204.0876403615587,3304.1459027621204,1351.127090426888,1537.2938166629745,206.2470440953629,3327.470518733727,5783517,2402812,7970536,1679974
2023-08-14,1352.6317138671875,1535.606201171875,204.42355346679688,3338.8427734375,1354.0390906171551,1539.4778770095318,205.38328845959873,3343.826965137893,1325.5023290961951,1512.9223179510086,203.2718744043134,3301.2427722388866,1331.5688124770963,1533.7199876937339,204.7114768935162,3329.9870551887548,4304135,1875450,9283695,1190425
2023-08-16,1376.8489990234375,1559.1834716796875,208.69436645507812,3347.1171875,1378.256375702767,1561.566050602521,209.1742339404402,3354.472732899673,1364.1336741924686,1527.4160758632345,203.51180347092534,3324.663753105696,1369.3751392676916,1547.7174999619854,204.37555908681964,3338.987573140182,7735313,2361632,9687712,1328445
2023-08-17,1370.1031494140625,1562.0625,207.0628204345703,3325.196533203125,1378.3049873316004,1567.572206480828,210.94975000428337,3349.4405368471184,1364.7160649212888,1548.8095630831215,206.4869735929856,3303.3720860847834,1378.3049873316004,1561.5661344137272,210.61383690596003,3343.827118450643,5618346,2377711,11865239,1843241
2023-08-18,1348.02099609375,1541.364013671875,206.4869842529297,3258.755615234375,1367.3365816614678,1571.046698703963,207.9265867868178,3300.2751108243674,1345.4487838063644,1533.37247959989,204.7114832477709,3248.496601021111,1362.483395642245,1557.3469606328456,207.1108208042511,3300.2751108243674,5134103,2202570,14101163,2526749
2023-08-21,1364.1336669921875,1527.3665771484375,209.99000549316406,3292.193603515625,1365.6866629543533,1541.364062290356,210.7098066902537,3300.0330609722505,1346.419536502552,1520.615956776376,207.01482135410308,3263.497758368921,1348.9431697518214,1534.7623758291347,208.45442374828235,3266.401226125477,3032722,1487526,13336739,1375579
2023-08-22,1362.5321044921875,1539.2296142578125,212.7732391357422,3273.32080078125,1364.7646176677672,1543.696904334665,213.34908597337673,3301.242574649798,1355.6406033866128,1523.594098988828,210.03800326796159,3256.771177666018,1363.4541625291454,1526.8204751554438,210.42189139678902,3290.5965270622437,2890714,975607,16930149,1222012
